DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
04-Jan-2019,EQ,"671.75","673.90","651.00","669.15","660.25","661.05","660.17","1,467.90","599.85",7889310,"5,20,83,04,588.70",187590
03-Jan-2019,EQ,"672.00","677.00","663.10","669.05","668.00","669.15","669.66","1,467.90","599.85",6827249,"4,57,19,29,258.25",125781
02-Jan-2019,EQ,"666.00","674.00","662.05","665.05","668.00","669.05","669.97","1,467.90","599.85",7416655,"4,96,89,62,632.60",108094
01-Jan-2019,EQ,"660.95","666.30","654.15","658.95","665.95","665.05","660.66","1,467.90","599.85",2943390,"1,94,45,79,422.55",45422
